ID,Footfall
3729620,1429
3729720,1442
3729820,842
3729920,955
3730020,952
3730120,954
3730220,1144
3730320,1304
3730420,1422
3730520,998
3730620,991
3730720,1033
3730820,1112
3730920,1148
3731020,1327
3731120,1400
3731220,896
3731320,917
3731420,936
3731520,1028
3731620,1160
3731720,1280
3731820,1489
3731920,928
3732020,708
3732120,861
3732220,1074
3732320,1187
3732420,1330
3732520,1396
3732620,1000
3732720,885
3732820,951
3732920,1058
3733020,1236
3733120,1322
3733220,1466
3733320,980
3733420,992
3733520,1020
3733620,1026
3733720,1256
3733820,1359
3733920,1452
3734020,797
3734120,968
3734220,963
3734320,983
3734420,1178
3734520,1244
3734620,1296
3734720,975
3734820,892
3734920,814
3735020,880
3735120,1210
3735220,1245
3735320,1243
3735420,737
3735520,1038
3735620,987
3735720,1063
3735820,1137
3735920,1235
3736020,1393
3736120,873
3736220,975
3736320,1042
3736420,1050
3736520,1272
3736620,1299
3736720,1391
3736820,1039
3736920,994
3737020,910
3737120,1064
3737220,1188
3737320,1321
3737420,1468
3737520,793
3737620,798
3737720,815
3737820,968
3737920,1135
3738020,1230
3738120,1373
3738220,780
3738320,649
3738420,997
3738520,1061
3738620,1176
3738720,1295
3738820,1321
3738920,1028
3739020,1006
3739120,966
3739220,998
3739320,1109
3739420,1357
3739520,1379
3739620,845
3739720,771
3739820,772
3739920,951
3740020,1313
3740120,1378
3740220,1575
3740320,828
3740420,1002
3740520,934
3740620,1018
3740720,1127
3740820,1212
3740920,1298
3741020,714
3741120,891
3741220,948
3741320,1092
3741420,1153
3741520,1319
3741620,1381
3741720,959
3741820,737
3741920,827
3742020,1009
3742120,1085
3742220,1293
3742320,1374
3742420,986
3742520,931
3742620,852
3742720,1033
3742820,1126
3742920,1300
3743020,1436
3743120,1048
3743220,975
3743320,907
3743420,1054
3743520,1227
3743620,1379
3743720,1378
3743820,1018
3743920,799
3744020,1022
3744120,1080
3744220,1159
3744320,1303
3744420,1457
3744520,1023
3744620,1078
3744720,1032
3744820,1088
3744920,1102
3745020,1277
3745120,1340
3745220,983
3745320,1029
3745420,1000
3745520,1091
3745620,1079
3745720,1194
3745820,1293
3745920,680
3746020,784
3746120,832
3746220,921
3746320,1152
3746420,1220
3746520,1404
3746620,917
3746720,985
3746820,1027
3746920,1045
3747020,1156
3747120,1333
3747220,1429
3747320,769
3747420,1013
3747520,963
3747620,957
3747720,1063
3747820,1278
3747920,1461
3748020,708
3748120,718
3748220,869
3748320,960
3748420,1120
3748520,1381
3748620,1486
3748720,734
3748820,867
3748920,938
3749020,1075
3749120,1119
3749220,1309
3749320,1388
3749420,971
3749520,782
3749620,1022
3749720,1076
3749820,1135
3749920,1201
3750020,1467
3750120,1007
3750220,840
3750320,994
3750420,1025
3750520,1160
3750620,1301
3750720,1407
3750820,740
3750920,1044
3751020,996
3751120,1081
3751220,1038
3751320,1219
3751420,1399
3751520,1030
3751620,886
3751720,982
3751820,971
3751920,1137
3752020,1301
3752120,1256
3752220,730
3752320,993
3752420,1034
3752520,1074
3752620,1161
3752720,1314
3752820,1388
3752920,1036
3753020,985
3753120,1047
3753220,1142
3753320,1163
3753420,1291
3753520,1307
3753620,986
3753720,720
3753820,919
3753920,980
3754020,1219
3754120,1279
3754220,1439
3754320,1058
3754420,1034
3754520,1067
3754620,1063
3754720,1210
3754820,1293
3754920,1446
3755020,686
3755120,770
3755220,835
3755320,1062
3755420,1064
3755520,1414
3755620,1424
3755720,1001
3755820,1026
3755920,904
3756020,1036
3756120,1168
3756220,1285
3756320,1379
3756420,798
3756520,904
3756620,905
3756720,1003
3756820,1122
3756920,1316
3757020,1468
3757120,966
3757220,936
3757320,989
3757420,1083
3757520,1258
3757620,1320
3757720,1469
3757820,879
3757920,888
3758020,972
3758120,1009
3758220,1186
3758320,1296
3758420,1497
3758520,1002
3758620,981
3758720,954
3758820,935
3758920,1121
3759020,1312
3759120,1388
3759220,902
3759320,1012
3759420,950
3759520,874
3759620,1109
3759720,1305
3759820,1393
3759920,1027
3760020,971
3760120,898
3760220,960
3760320,1169
3760420,1296
3760520,1451
3760620,942
3760720,970
3760820,884
3760920,994
3761020,1220
3761120,1282
3761220,1488
3761320,1073
3761420,993
3761520,1048
3761620,1130
3761720,1132
3761820,1307
3761920,1463
3762020,1151
3762120,1073
3762220,927
3762320,1113
3762420,1160
3762520,1268
3762620,1432
3762720,910
3762820,873
3762920,969
3763020,1003
3763120,1077
3763220,1329
3763320,1471
3763420,784
3763520,785
3763620,708
3763720,940
3763820,1259
3763920,1386
3764020,1529
3764120,765
3764220,753
3764320,712
3764420,990
3764520,1207
3764620,1353
3764720,1465
3764820,989
3764920,1042
3765020,1109
3765120,1087
3765220,1150
3765320,1325
3765420,1343
3765520,996
3765620,1054
3765720,1047
3765820,926
3765920,1085
3766020,1277
3766120,1467
3766220,777
3766320,785
3766420,754
3766520,1077
3766620,1217
3766720,1331
3766820,1431
3766920,790
3767020,835
3767120,948
3767220,949
3767320,1133
3767420,1376
3767520,1395
3767620,774
3767720,798
3767820,843
3767920,942
3768020,1145
3768120,1187
3768220,1434
3768320,892
3768420,726
3768520,929
3768620,1085
3768720,1269
3768820,1354
3768920,1471
3769020,800
3769120,812
3769220,818
3769320,1004
3769420,1006
3769520,1330
3769620,1488
3769720,734
3769820,806
3769920,773
3770020,912
3770120,1111
3770220,1399
3770320,1650
3770420,725
3770520,728
3770620,848
3770720,1189
3770820,1206
3770920,1320
3771020,1457
3771120,647
3771220,791
3771320,830
3771420,1044
3771520,1146
3771620,1327
3771720,1391
3771820,819
3771920,709
3772020,860
3772120,1062
3772220,1210
3772320,1296
3772420,1449
3772520,903
3772620,968
3772720,1020
3772820,1069
3772920,1195
3773020,1244
3773120,1447
3773220,873
3773320,954
3773420,953
3773520,1118
3773620,1196
3773720,1204
3773820,1401
3773920,777
3774020,1026
3774120,958
3774220,998
3774320,1137
3774420,1307
3774520,1461
3774620,809
3774720,762
3774820,826
3774920,1081
3775020,1189
3775120,1338
3775220,1383
3775320,1043
3775420,1021
3775520,1012
3775620,1068
3775720,1128
3775820,1178
3775920,1411
3776020,923
3776120,908
3776220,939
3776320,1014
3776420,1079
3776520,1370
3776620,1332
3776720,1005
3776820,814
3776920,825
3777020,970
3777120,1089
3777220,1242
3777320,1408
3777420,1021
3777520,1024
3777620,999
3777720,983
3777820,1243
3777920,1237
3778020,1408
3778120,755
3778220,907
3778320,932
3778420,1183
3778520,1123
3778620,1325
3778720,1358
3778820,969
3778920,757
3779020,799
3779120,921
3779220,1187
3779320,1285
3779420,1391
3779520,1119
3779620,971
3779720,1003
3779820,1017
3779920,1071
3780020,1294
3780120,1351
3780220,1017
3780320,977
3780420,1072
3780520,1074
3780620,1125
3780720,1299
3780820,1428
3780920,746
3781020,772
3781120,786
3781220,957
3781320,1093
3781420,1173
3781520,1331
3781620,906
3781720,862
3781820,805
3781920,908
3782020,1114
3782120,1264
3782220,1486
3782320,648
3782420,656
3782520,815
3782620,1038
3782720,1115
3782820,1306
3782920,1481
3783020,996
3783120,996
3783220,1011
3783320,1057
3783420,1228
3783520,1378
3783620,1436
3783720,803
3783820,775
3783920,985
3784020,1004
3784120,1091
3784220,1303
3784320,1344
3784420,965
3784520,936
3784620,985
3784720,958
3784820,1227
3784920,1328
3785020,1453
3785120,995
3785220,936
3785320,906
3785420,1095
3785520,1293
3785620,1319
3785720,1498
3785820,669
3785920,682
3786020,839
3786120,919
3786220,1135
3786320,1323
3786420,1261
3786520,991
3786620,994
3786720,966
3786820,955
3786920,1281
3787020,1345
3787120,1450
3787220,974
3787320,830
3787420,963
3787520,981
3787620,1058
3787720,1302
3787820,1306
3787920,1036
3788020,1021
3788120,1006
3788220,916
3788320,1152
3788420,1225
3788520,1475
3788620,950
3788720,825
3788820,791
3788920,1036
3789020,1135
3789120,1297
3789220,1535
3789320,731
3789420,707
3789520,818
3789620,960
3789720,1196
3789820,1275
3789920,1432
3790020,670
3790120,790
3790220,982
3790320,1062
3790420,1059
3790520,1212
3790620,1471
3790720,807
3790820,786
3790920,959
3791020,1067
3791120,1110
3791220,1273
3791320,1448
3791420,940
3791520,964
3791620,1017
3791720,1076
3791820,1145
3791920,1303
3792020,1440
3792120,1112
3792220,1111
3792320,1081
3792420,1166
3792520,1191
3792620,1299
3792720,1468
3792820,1098
3792920,937
3793020,1058
3793120,1111
3793220,1152
3793320,1318
3793420,1408
3793520,942
3793620,855
3793720,1007
3793820,1044
3793920,1184
3794020,1294
3794120,1464
3794220,613
3794320,892
3794420,912
3794520,1042
3794620,1239
3794720,1219
3794820,1396
3794920,939
3795020,944
3795120,908
3795220,1078
3795320,1131
3795420,1201
3795520,1321
3795620,894
3795720,737
3795820,973
3795920,1071
3796020,1081
3796120,1177
3796220,1406
3796320,1036
3796420,1030
3796520,984
3796620,939
3796720,1235
3796820,1320
3796920,1383
3797020,1037
3797120,868
3797220,814
3797320,1034
3797420,1186
3797520,1329
3797620,1441
3797720,1101
3797820,1036
3797920,1098
3798020,1080
3798120,1225
3798220,1307
3798320,1454
3798420,967
3798520,1004
3798620,1025
3798720,1035
3798820,1169
3798920,1325
3799020,1479
3799120,1015
3799220,980
3799320,1053
3799420,1099
3799520,1148
3799620,1350
3799720,1390
3799820,891
3799920,983
3800020,955
3800120,1096
3800220,1151
3800320,1341
3800420,1513
3800520,733
3800620,805
3800720,844
3800820,1037
3800920,1161
3801020,1326
3801120,1445
3801220,1075
3801320,1027
3801420,984
3801520,967
3801620,1237
3801720,1368
3801820,1403
3801920,1007
3802020,780
3802120,982
3802220,1024
3802320,1179
3802420,1287
3802520,1451
3802620,1066
3802720,896
3802820,1002
3802920,1096
3803020,1156
3803120,1315
3803220,1456
3803320,1043
3803420,871
3803520,1019
3803620,1065
3803720,1180
3803820,1276
3803920,1478
3804020,1033
3804120,954
3804220,995
3804320,1093
3804420,1170
3804520,1276
3804620,1498
3804720,863
3804820,852
3804920,912
3805020,1012
3805120,1221
3805220,1341
3805320,1512
3805420,848
3805520,806
3805620,817
3805720,1002
3805820,1171
3805920,1317
3806020,1380
3806120,1045
3806220,1004
3806320,1004
3806420,1093
3806520,1185
3806620,1255
3806720,1372
3806820,991
3806920,872
3807020,801
3807120,926
3807220,1222
3807320,1390
3807420,1595
3807520,586
3807620,632
3807720,783
3807820,926
3807920,1266
3808020,1335
3808120,1461
3808220,980
3808320,1014
3808420,1057
3808520,1012
3808620,1168
3808720,1246
3808820,1453
3808920,1011
3809020,990
3809120,1007
3809220,1133
3809320,1126
3809420,1184
3809520,1493
3809620,711
3809720,782
3809820,860
3809920,937
3810020,1211
3810120,1355
3810220,1477
3810320,863
3810420,805
3810520,955
3810620,958
3810720,1200
3810820,1210
3810920,1379
3811020,786
3811120,893
3811220,1038
3811320,1080
3811420,1137
3811520,1292
3811620,1395
3811720,1119
3811820,981
3811920,1016
3812020,998
3812120,1079
3812220,1249
3812320,1421
3812420,700
3812520,663
3812620,1022
3812720,1104
3812820,1210
3812920,1341
3813020,1479
3813120,831
3813220,755
3813320,813
3813420,953
3813520,1151
3813620,1212
3813720,1316
3813820,823
3813920,708
3814020,1026
3814120,984
3814220,1111
3814320,1333
3814420,1479
3814520,851
3814620,688
3814720,968
3814820,980
3814920,1106
3815020,1208
3815120,1283
3815220,992
3815320,988
3815420,1024
3815520,981
3815620,1084
3815720,1171
3815820,1295
3815920,986
3816020,866
3816120,866
3816220,927
3816320,1091
3816420,1296
3816520,1324
3816620,954
3816720,996
3816820,959
3816920,971
3817020,1171
3817120,1353
3817220,1402
3817320,985
3817420,862
3817520,861
3817620,964
3817720,1096
3817820,1299
3817920,1457
3818020,953
3818120,990
3818220,1004
3818320,971
3818420,1097
3818520,1360
3818620,1567
3818720,883
3818820,871
3818920,798
3819020,1025
3819120,1182
3819220,1281
3819320,1438
3819420,915
3819520,755
3819620,836
3819720,1000
3819820,1134
3819920,1344
3820020,1483
3820120,773
3820220,898
3820320,1041
3820420,1044
3820520,1134
3820620,1294
3820720,1388
3820820,953
3820920,1088
3821020,1031
3821120,1058
3821220,1102
3821320,1149
3821420,1319
3821520,1073
3821620,1029
3821720,978
3821820,982
3821920,1131
3822020,1258
3822120,1307
3822220,950
3822320,687
3822420,799
3822520,943
3822620,1180
3822720,1338
3822820,1438
3822920,936
3823020,877
3823120,910
3823220,991
3823320,1232
3823420,1293
3823520,1458
3823620,912
3823720,979
3823820,988
3823920,936
3824020,1069
3824120,1302
3824220,1506
3824320,741
3824420,715
3824520,797
3824620,935
3824720,1176
3824820,1269
3824920,1414
3825020,916
3825120,996
3825220,965
3825320,1036
3825420,1112
3825520,1235
3825620,1472
3825720,751
3825820,800
3825920,1012
3826020,1009
3826120,1104
3826220,1324
3826320,1487
3826420,840
3826520,837
3826620,1112
3826720,1067
3826820,1196
3826920,1332
3827020,1453
3827120,760
3827220,768
3827320,1065
3827420,947
3827520,1197
3827620,1330
3827720,1471
3827820,1063
3827920,1013
3828020,1004
3828120,985
3828220,1226
3828320,1309
3828420,1454
3828520,1037
3828620,964
3828720,970
3828820,990
3828920,1230
3829020,1303
3829120,1477
3829220,906
3829320,1057
3829420,980
3829520,1013
3829620,1245
3829720,1312
3829820,1464
3829920,855
3830020,974
3830120,899
3830220,1076
3830320,1200
3830420,1295
3830520,1477
3830620,917
3830720,753
3830820,826
3830920,1003
3831020,1231
3831120,1312
3831220,1484
3831320,928
3831420,885
3831520,849
3831620,933
3831720,1210
3831820,1313
3831920,1515
3832020,804
3832120,809
3832220,814
3832320,961
3832420,1232
3832520,1318
3832620,1424
3832720,1035
3832820,927
3832920,981
3833020,1114
3833120,1100
3833220,1274
3833320,1381
3833420,996
3833520,988
3833620,977
3833720,1155
3833820,1169
3833920,1257
3834020,1357
3834120,1086
3834220,1138
3834320,1143
3834420,1067
3834520,1079
3834620,1332
3834720,1476
3834820,873
3834920,926
3835020,984
3835120,1070
3835220,1170
3835320,1264
3835420,1437
3835520,994
3835620,963
3835720,974
3835820,1091
3835920,1167
3836020,1302
3836120,1387
3836220,1042
3836320,1137
3836420,1038
3836520,1113
3836620,1169
3836720,1307
3836820,1408
3836920,965
3837020,843
3837120,938
3837220,1062
3837320,1211
3837420,1346
3837520,1402
3837620,953
3837720,1014
3837820,996
3837920,1121
3838020,1157
3838120,1268
3838220,1432
3838320,936
3838420,944
3838520,936
3838620,940
3838720,1125
3838820,1333
3838920,1410
3839020,999
3839120,954
3839220,949
3839320,990
3839420,1243
3839520,1363
3839620,1536
3839720,744
3839820,744
3839920,959
3840020,1086
3840120,1204
3840220,1277
3840320,1360
3840420,1024
3840520,1060
3840620,1077
3840720,1040
3840820,1177
3840920,1248
3841020,1481
3841120,1114
3841220,1062
3841320,981
3841420,1018
3841520,1179
3841620,1356
3841720,1460
3841820,905
3841920,901
3842020,976
3842120,967
3842220,1300
3842320,1396
3842420,1451
3842520,726
3842620,721
3842720,807
3842820,1024
3842920,1144
3843020,1259
3843120,1385
3843220,756
3843320,1005
3843420,946
3843520,925
3843620,1173
3843720,1265
3843820,1505
3843920,1081
3844020,1062
3844120,1000
3844220,972
3844320,1046
3844420,1336
3844520,1357
3844620,950
3844720,862
3844820,969
3844920,961
3845020,1189
3845120,1369
3845220,1416
3845320,1050
3845420,1002
3845520,1016
3845620,1011
3845720,1037
3845820,1149
3845920,1354
3846020,790
3846120,839
3846220,976
3846320,1036
3846420,1105
3846520,1335
3846620,1390
3846720,792
3846820,838
3846920,930
3847020,1080
3847120,1140
3847220,1194
3847320,1440
3847420,879
3847520,1026
3847620,1097
3847720,1073
3847820,1116
3847920,1360
3848020,1389
3848120,766
3848220,965
3848320,947
3848420,1014
3848520,1084
3848620,1212
3848720,1405
3848820,935
3848920,1053
3849020,1046
3849120,1037
3849220,1108
3849320,1369
3849420,1401
3849520,802
3849620,1004
3849720,980
3849820,1062
3849920,1136
3850020,1267
3850120,1351
3850220,1037
3850320,922
3850420,1153
3850520,1017
3850620,1197
3850720,1380
3850820,1432
3850920,951
3851020,849
3851120,790
3851220,962
3851320,1144
3851420,1396
3851520,1391
3851620,744
3851720,804
3851820,777
3851920,1126
3852020,1077
3852120,1169
3852220,1300
3852320,1011
3852420,965
3852520,946
3852620,1086
3852720,1161
3852820,1373
3852920,1378
3853020,892
3853120,838
3853220,810
3853320,1032
3853420,1271
3853520,1283
3853620,1500
3853720,984
3853820,935
3853920,1005
3854020,1063
3854120,1056
3854220,1378
3854320,1515
3854420,1016
3854520,934
3854620,951
3854720,1092
3854820,1053
3854920,1331
3855020,1433
3855120,1029
3855220,969
3855320,956
3855420,1027
3855520,1034
3855620,1360
3855720,1317
3855820,936
3855920,1093
3856020,1096
3856120,1033
3856220,1059
3856320,1329
3856420,1499
3856520,777
3856620,800
3856720,980
3856820,1066
3856920,1109
3857020,1280
3857120,1388
3857220,657
3857320,736
3857420,879
3857520,951
3857620,1155
3857720,1330
3857820,1333
3857920,986
3858020,969
3858120,1015
3858220,1107
3858320,1279
3858420,1325
3858520,1568
3858620,726
3858720,967
3858820,1119
3858920,1087
3859020,1166
3859120,1311
3859220,1481
3859320,719
3859420,767
3859520,967
3859620,1109
3859720,1139
3859820,1278
3859920,1328
3860020,983
3860120,969
3860220,906
3860320,1001
3860420,1193
3860520,1307
3860620,1494
3860720,732
3860820,1022
3860920,1062
3861020,1067
3861120,1152
3861220,1308
3861320,1323
3861420,931
3861520,1014
3861620,924
3861720,981
3861820,1164
3861920,1298
3862020,1434
3862120,734
3862220,725
3862320,808
3862420,934
3862520,1179
3862620,1257
3862720,1526
3862820,767
3862920,773
3863020,905
3863120,1064
3863220,1156
3863320,1228
3863420,1460
3863520,675
3863620,714
3863720,785
3863820,960
3863920,1152
3864020,1286
3864120,1473
3864220,887
3864320,906
3864420,902
3864520,1061
3864620,1150
3864720,1333
3864820,1482
3864920,852
3865020,763
3865120,772
3865220,976
3865320,1242
3865420,1315
3865520,1501
3865620,751
3865720,778
3865820,934
3865920,1090
3866020,1207
3866120,1307
3866220,1372
3866320,982
3866420,1105
3866520,1132
3866620,1124
3866720,1180
3866820,1312
3866920,1385
3867020,1095
3867120,1060
3867220,1042
3867320,1122
3867420,1117
3867520,1244
3867620,1303
3867720,967
3867820,963
3867920,1069
3868020,949
3868120,1120
3868220,1313
3868320,1362
3868420,1116
3868520,1071
3868620,970
3868720,1121
3868820,1148
3868920,1288
3869020,1440
3869120,1029
3869220,866
3869320,1068
3869420,1122
3869520,1204
3869620,1290
3869720,1400
3869820,904
3869920,852
3870020,883
3870120,1077
3870220,1221
3870320,1321
3870420,1476
3870520,1013
3870620,1115
3870720,1116
3870820,1123
3870920,1208
3871020,1308
3871120,1421
3871220,970
3871320,766
3871420,1021
3871520,1066
3871620,1221
3725721,1017
3725821,1114
3725921,1058
3726021,1075
3726121,1183
3726221,1418
3726321,1013
3726421,1025
3726521,937
3726621,1023
3726721,1150
3726821,1209
3726921,1291
3727021,763
3727121,711
3727221,874
3727321,1136
3727421,1127
3727521,1218
3727621,1342
3727721,1027
3727821,949
3727921,925
3728021,1018
3728121,1154
3728221,1274
3728321,1432
3728421,705
3728521,641
3728621,793
3728721,1057
